path,title,headings,indexing_status,url_count
research/hardware_innovation_20260908/survey_ab_fusion_20260910/FUSION_RTL_ROUND2.md,融合 RTL 微探针第二轮（MP3 / MP4）— 2026-09-11,记分牌 || MP3 通过了什么 / 不声称什么 || MP4 通过了什么 / 不声称什么 || 纸面设计回写 || 下一探针想法（仍只做表达力，不抢 Stage B） || 绝对路径速查,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/FUSION_RTL_ROUND3.md,融合 RTL 微探针第三轮（MP5）— 2026-09-11,记分牌（含既有） || MP5 通过了什么 / 不声称什么 || 与 ROUND2 的关系 || 绝对路径速查,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/OVERNIGHT_RTL_SUMMARY.md,Overnight RTL Microprobes Summary — 2026-09-11,"Honesty (read first) || Scorecard || MP1 — same_port_credit_probe || MP2 — group_accept_continue_probe || How to re-run || Related (pre-existing, separate)",machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/TECH_ARCH_SOFT_HARD_FULL.md,光流 SNN Transformer 软硬件协同：软件算法与硬件加速器技术架构详稿,1. 问题与系统目标 || 1.1 任务与 venue || 1.2 系统级目标（一句话） || 1.3 为何挂 r1（历史代理 ≠ 新分母） || 1.4 门闩（必须原样遵守） || 1.5 TCAS-II 五页约束下的叙事边界 || 2. 软件 / 算法架构（深） || 2.1 端到端数据流（概念 → 模块名） || 2.2 关键形状与存储（已在文档钉死） || 2.3 尖峰神经元：ATLIF / θ–τ / θg || 2.4 时间 T10 结构：dense source vs lifting40 vs shared-Q || 2.5 双消费者：门 / PED 连续路径 / Conv2 锚 / 投影 || 2.6 训练 / 评估 / 冻结 vs Stage B 学生 || 2.7 十帧费用线索（代理账，非闭环） || 2.8 主候选 / 支线 / 底座（算法地位表） || 3. 硬件 / 加速器架构（深） || 3.1 逻辑流水线（与软件 r1 对齐） || 3.2 Gustav 式供数（底座语言，非标题） || 3.3 da4ml / CMVM 常量矩阵编译 || 3.4 有限资源服务合同：端口 / RF / FIFO / 同端口·同状态·同背压 || 3.5 Stage B schedule_compare 数字（权威：CURRENT_LINES / two_stage） || 3.6 Box iverilog 微探针：MP1 / MP2 / half-step RNE || 3.7 明确声明：尚无生产 RTL PPA || 4. 新颖性边界（X vs 借入 A） || 4.1 总表 || 4.2 已停布局（只停布局，不杀家族） || 4.3 F1–F7 融合候选（第二队列；来自 survey snippets） || 4.4 Idea 候选边界（文献 → 卡 → 用法） || 5. 当前状态快照（短） || 6. 开放问题与可安全下一实验（给无代码 ChatGPT） || 6.1 方法论批判（纸面即可） || 6.2 下一接口纸面设计清单 || 6.3 安全下一实验（需 ismd / 配额；外部只规划） || 6.4 外部模型使用本详稿时 || 附录 A. 术语表 || 附录 B. 路径地图 || 附录 C. 可粘贴简报（外部） || C.1 一分钟中文 || C.2 English title-X discipline || C.3 数字速查 || C.4 Grok Build 锁定主线（可粘贴摘要） || 附录 D. Gates / 进度（次要）,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/TOOLCHAIN.md,TOOLCHAIN — BOX overnight 2026-09-11,Install notes || Purpose || Honesty,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/ab_fusion_candidates.md,A+B 鼎汇/鼎勘式融合候选表（2026-09-10）,总览表 || F1　lifting 源活动 × 敏感 r1 消费者误差结构剪枝 || F2　lifting 半步 RNE 检查点 × 共享组有损共同完成 || F3　Prosperity 联合图挂 lifting 源 DAG || F4　末5门前推部分合并 + 轻量证书 || F5　Avalanche 式依赖生存期 × lifting 中间量释放 || F6　有界 clip 严格门完成 × lifting 可取消列 || F7　Gustav 物理供数 × lifting 因子组对齐打包 || 明确不进本表主线的旧想法（避免复读） || 优先试哪 1–2 个（仍不抢 Stage B） || 过夜文献回写（148 卡｜其中 arXiv方法 48｜unresolved 56）,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/ab_fusion_priority.md,A+B 优先 1–2（过夜修订）,优先 #1 — F1（Stage B 后可挂） || 优先 #2 — F2（第二队列） || 给管理的 RTL 微探针,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/box_overnight_sync/CODEX_NEXT_PLAN.md,Codex Next Plan — 2026-09-11 Overnight,中文执行纲要（Stage B） || 步骤 A — 锁定对照条件 || 时间线表（建议顺序，可直接勾选） || PASS / FAIL / 灰区规则 || 何时允许 ONE paired recovery（仅一次） || 明确不要做（NOT to do） || 第二队列提醒 || Pasteable English work order (for Codex session 01a07507) || 文件与拷贝,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/box_overnight_sync/OVERNIGHT_RTL_SUMMARY.md,Overnight RTL Microprobes Summary — 2026-09-11,"Honesty (read first) || Scorecard || MP1 — same_port_credit_probe || MP2 — group_accept_continue_probe || How to re-run || Related (pre-existing, separate)",machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/box_overnight_sync/RTL_PROBES_README.md,rtl_probes — fusion RTL rough suitability (BOX only),Goal || Honesty || Layout || Tools || Status (2026-09-11),machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/box_overnight_sync/TOOLCHAIN.md,TOOLCHAIN — BOX overnight 2026-09-11,Install notes || Purpose || Honesty,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/box_overnight_sync/lifting_halfstep_rne_RESULTS.md,Results — lifting_halfstep_rne (overnight 2026-09-11),"Honesty || Simulation (iverilog 12.0) || Synthesis (yosys 0.52, generic techmap + abc)",machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/box_overnight_sync/mp1_RESULTS.md,Results — MP1 same_port_credit_probe,Honesty || Simulation (iverilog 12.0) — `make sim` || Synthesis (yosys 0.52) — `make synth`,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/box_overnight_sync/mp1_same_port_credit_RESULTS.md,Results — MP1 same_port_credit_probe,Honesty || Simulation (iverilog 12.0) — `make sim` || Synthesis (yosys 0.52) — `make synth`,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/box_overnight_sync/mp2_RESULTS.md,Results — MP2 group_accept_continue_probe,Honesty || Simulation (iverilog 12.0) — `make sim` || Synthesis (yosys 0.52) — `make synth`,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/box_overnight_sync/mp2_group_accept_RESULTS.md,Results — MP2 group_accept_continue_probe,Honesty || Simulation (iverilog 12.0) — `make sim` || Synthesis (yosys 0.52) — `make synth`,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/f1_f2_paper_design.md,F1 / F2 纸面设计：同分母对照清单 + 杀门 + 不改生产树,0. 共同前提（两页共用） || 1. F1 — lifting 源活动 × 敏感 r1 结构剪枝（优先 #1） || 1.1 一句话 B || 1.2 同分母对照清单（必须齐） || 1.3 完整 A 继承（写入实验页时勾选） || 1.4 待证 X（一句话） || 1.5 固定杀门（任一即停该布局） || 1.6 与 Stage B / Codex || 1.7 所需捕获 / 工具（纸面） || 1.8 给管理 RTL 的接口提示（非本页交付） || 2. F2 — lifting 半步检查点 × 组有损共同完成（优先 #2） || 2.1 一句话 B || 2.2 同分母对照清单 || 2.3 完整 A 继承 || 2.4 待证 X（一句话） || 2.5 固定杀门 || 2.6 与 Stage B / RTL || 2.7 所需捕获 / 工具（纸面） || 3. F1 vs F2 互斥与排序 || 4. 最小交付勾选（本文件即交付） || 5. 路径,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/f3_f7_paper_design.md,F3–F7 纸面设计（短页）：同分母对照 + 杀门 + 不改生产树,共同前提（同 F1/F2） || F3 — Prosperity 联合图挂 lifting 源 DAG（备选） || B || 同分母对照 || 杀门（停该联合图挂 DAG 布局） || 不改生产树 / 捕获 || F4 — 末5门前推部分合并 + 轻量证书（备选） || 杀门 || F5 — 依赖生存期 × lifting 中间量释放（条件） || F6 — 有界 clip 严格门完成 × lifting 可取消列（备选） || F7 — Gustav 物理供数 × lifting 因子组对齐打包（条件） || 排序与互斥（相对 F1/F2） || 勾选 || MP5 回写（2026-09-11，仅表达力）,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/fusion_status_overnight.md,融合过夜状态（fusion_status_overnight）,1. 现在唯一主实验（锁定） || 2. 可试 / 不可试（相对 Stage B） || 3. 建议 RTL 粗验（≤2，在 box 跑） || 4. 文献精读进度（诚实） || 5. 明早仍缺时的底线 || 6. RTL 粗验回写（管理｜box）,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/APEX.md,APEX,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议 || 审计原文摘要（核对用）,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/ExSpike_APEC.md,ExSpike / APEC,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议 || 审计原文摘要（核对用）,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/GustavSNN.md,GustavSNN,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议 || 审计原文摘要（核对用）,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/LUT_DLA.md,LUT-DLA,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议 || 审计原文摘要（核对用）,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/LoAS.md,LoAS,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议 || 审计原文摘要（核对用）,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/Phi.md,Phi,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议 || 审计原文摘要（核对用）,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/SCNN.md,SCNN,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议 || 审计原文摘要（核对用）,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/TASD.md,TASD,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议 || 审计原文摘要（核对用）,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/Tambe_Sparse_Transformer_Processor.md,Tambe Sparse Transformer Processor,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议 || 审计原文摘要（核对用）,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/VENOM.md,VENOM,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议 || 审计原文摘要（核对用）,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/arxiv_1708.04485.md,arXiv:1708.04485 · FireFly→正文SCNN,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/arxiv_1710.09820.md,arXiv:1710.09820 · TrueNorth spiking optical flow,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/arxiv_1802.03806.md,arXiv:1802.03806 · ThUnderVolt,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
